ags5,date,ground_truth,pred,error,mape
05978,2021-02-28,8.0,8.04709764489343,0.04709764489343016,0.00588720561167877
05978,2021-03-31,7.9,8.114015406736382,0.2140154067363813,0.02709055781473181
05978,2021-04-30,7.8,8.274728976751337,0.4747289767513374,0.060862689327094543
06411,2021-02-28,6.3,6.476369408839799,0.17636940883979957,0.027995144260285647
06411,2021-03-31,6.0,6.540483783247892,0.5404837832478924,0.09008063054131539
06411,2021-04-30,6.0,6.868056042573413,0.8680560425734134,0.1446760070955689
06412,2021-02-28,7.3,7.293847335943178,0.0061526640568221325,0.0008428306927153606
06412,2021-03-31,7.1,7.3127247833447155,0.2127247833447159,0.029961237090805056
06412,2021-04-30,7.0,7.737248665903802,0.7372486659038016,0.10532123798625737
06413,2021-02-28,10.7,10.899588599271269,0.19958859927126937,0.018653140118810224
06413,2021-03-31,10.4,11.082609645375513,0.6826096453755124,0.0656355428245685
06413,2021-04-30,10.2,11.37535214367863,1.17535214367863,0.11523060232143433
06414,2021-02-28,8.1,8.249216597325232,0.14921659732523196,0.018421802138917528
06414,2021-03-31,7.9,8.302738468818534,0.4027384688185336,0.05097955301500425
06414,2021-04-30,7.8,8.565703742761547,0.7657037427615476,0.09816714650789073
06431,2021-02-28,4.3,4.510303093521362,0.2103030935213619,0.048907696167758585
06431,2021-03-31,4.2,4.435193452081459,0.23519345208145914,0.05599844097177598
06431,2021-04-30,4.0,4.5393732081366345,0.5393732081366345,0.13484330203415862
06432,2021-02-28,5.2,5.149831138402543,0.05016886159745759,0.009647857999511076
06432,2021-03-31,5.1,5.102806786738758,0.002806786738758227,0.0005503503409329857
06432,2021-04-30,4.9,5.240580901411055,0.34058090141105435,0.06950630641041924
06433,2021-02-28,6.1,6.154170450160161,0.05417045016016164,0.00888040166560027
06433,2021-03-31,5.9,6.120154033343156,0.22015403334315575,0.03731424293951792
06433,2021-04-30,5.8,6.391344452153305,0.5913444521533053,0.10195594002643196
06434,2021-02-28,5.1,5.045868660508198,0.05413133949180171,0.010613988135647396
06434,2021-03-31,4.9,4.990722515613866,0.0907225156138658,0.01851479910487057
06434,2021-04-30,4.8,5.1704861770785975,0.37048617707859766,0.07718462022470785
06435,2021-02-28,5.5,5.8137719463571536,0.31377194635715355,0.05704944479220974
06435,2021-03-31,5.2,5.857895074084381,0.6578950740843812,0.12651828347776561
06435,2021-04-30,5.2,6.068338606321197,0.8683386063211964,0.166988193523307
06436,2021-02-28,4.8,4.942375657456847,0.14237565745684755,0.029661595303509907
06436,2021-03-31,4.6,4.974183715582647,0.37418371558264774,0.08134428599622777
06436,2021-04-30,4.6,5.074873812387027,0.4748738123870275,0.10323343747544078
06437,2021-02-28,4.9,5.065878897185508,0.1658788971855074,0.03385283616030763
06437,2021-03-31,4.7,5.030542380044669,0.33054238004466896,0.07032816596695084
06437,2021-04-30,4.6,5.094297227705763,0.4942972277057631,0.10745591906647026
06438,2021-02-28,5.9,6.285371410765737,0.3853714107657362,0.06531718826537902
06438,2021-03-31,5.8,6.298125784349104,0.4981257843491038,0.08588375592225928
06438,2021-04-30,5.8,6.537888208395166,0.7378882083951659,0.12722210489571825
06439,2021-02-28,4.9,5.062260931535199,0.16226093153519905,0.03311447582351001
06439,2021-03-31,4.8,4.980329400823076,0.18032940082307647,0.03756862517147427
06439,2021-04-30,4.7,5.0604176045075775,0.3604176045075773,0.07668459670373985
06440,2021-02-28,4.8,4.836826367159053,0.036826367159052964,0.007672159824802701
06440,2021-03-31,4.6,4.72961768122681,0.1296176812268106,0.02817775678843709
06440,2021-04-30,4.6,4.893135887535985,0.2931358875359855,0.06372519294260555
06531,2021-02-28,6.1,5.970409829307001,0.12959017069299872,0.021244290277540774
06531,2021-03-31,6.0,5.8738115127582935,0.1261884872417065,0.021031414540284416
06531,2021-04-30,5.9,5.983341436260822,0.08334143626082202,0.014125667162851189
06532,2021-02-28,5.7,5.87120106309386,0.17120106309385985,0.030035274226992956
06532,2021-03-31,5.5,5.8764837950337,0.37648379503369966,0.0684515990970363
06532,2021-04-30,5.3,6.016813095450925,0.7168130954509255,0.1352477538586652
06533,2021-02-28,5.4,5.385501430292695,0.014498569707305009,0.002684920316167594
06533,2021-03-31,5.0,5.258791259355298,0.2587912593552977,0.051758251871059535
06533,2021-04-30,4.9,5.320209459100155,0.42020945910015506,0.08575703246941939
06534,2021-02-28,4.6,4.584366873765917,0.015633126234082972,0.003398505703061516
06534,2021-03-31,4.4,4.581745396682886,0.18174539668288592,0.04130577197338316
06534,2021-04-30,4.2,4.6913182330064895,0.49131823300648936,0.11698053166821175
06535,2021-02-28,4.1,4.094901073171139,0.005098926828861039,0.001243640689966107
06535,2021-03-31,3.9,4.01794814516274,0.11794814516274021,0.030243114144292364
06535,2021-04-30,3.8,4.042175420204214,0.24217542020421412,0.06373037373795108
06611,2021-02-28,8.7,8.767104838292047,0.06710483829204783,0.007713199803683659
06611,2021-03-31,8.6,8.553717645555983,0.04628235444401696,0.005381669121397321
06611,2021-04-30,8.6,8.860866195042513,0.26086619504251374,0.030333278493315553
06631,2021-02-28,3.7,3.722193754891132,0.022193754891131956,0.005998312132738366
06631,2021-03-31,3.5,3.622097332696655,0.12209733269665479,0.03488495219904423
06631,2021-04-30,3.3,3.672478025583669,0.37247802558366905,0.1128721289647482
06632,2021-02-28,4.2,4.33826091038712,0.13826091038712018,0.032919264377885754
06632,2021-03-31,4.0,4.2351304090822905,0.23513040908229055,0.05878260227057264
06632,2021-04-30,3.9,4.2516126284885765,0.35161262848857655,0.09015708422784015
06633,2021-02-28,4.4,4.497492898885574,0.09749289888557389,0.022157477019448608
06633,2021-03-31,4.2,4.457816939373073,0.2578169393730727,0.06138498556501731
06633,2021-04-30,4.2,4.507652808002223,0.3076528080022225,0.07325066857195774
06634,2021-02-28,4.4,4.270043201037876,0.12995679896212398,0.029535636127755446
06634,2021-03-31,4.2,4.159959223844218,0.04004077615578261,0.009533518132329192
06634,2021-04-30,4.1,4.273507996805487,0.17350799680548779,0.04231902361109459
06635,2021-02-28,4.3,4.559980303364447,0.259980303364447,0.060460535666150464
06635,2021-03-31,4.1,4.454192144774785,0.35419214477478533,0.08638832799385009
06635,2021-04-30,4.0,4.530774395046104,0.5307743950461044,0.1326935987615261
06636,2021-02-28,6.0,6.119409748341528,0.1194097483415284,0.019901624723588068
06636,2021-03-31,5.8,5.892663173748378,0.09266317374837829,0.015976409266961776
06636,2021-04-30,5.7,6.045180142748405,0.34518014274840514,0.06055791978042195
07111,2021-02-28,7.1,7.196043666403814,0.09604366640381468,0.013527276958283757
07111,2021-03-31,7.0,7.2106192279663475,0.21061922796634747,0.030088461138049638
07111,2021-04-30,6.8,7.23823735430697,0.4382373543069704,0.06444666975102506
07131,2021-02-28,4.7,4.8169038009053065,0.11690380090530628,0.024873149128788567
07131,2021-03-31,4.6,4.749358802945745,0.14935880294574577,0.032469304988205605
07131,2021-04-30,4.4,4.74454616091636,0.3445461609163596,0.07830594566280899
07132,2021-02-28,5.6,5.531092063504859,0.06890793649514038,0.012304988659846496
07132,2021-03-31,5.5,5.472399428404626,0.027600571595374213,0.005018285744613493
07132,2021-04-30,5.5,5.613332890697216,0.1133328906972162,0.02060598012676658
07133,2021-02-28,6.7,6.864288928703409,0.1642889287034084,0.024520735627374387
07133,2021-03-31,6.5,6.772666358086835,0.2726663580868349,0.041948670474897684
07133,2021-04-30,6.5,6.931533693529875,0.43153369352987525,0.0663897990045962
07134,2021-02-28,6.7,6.751139791016396,0.05113979101639554,0.007632804629312767
07134,2021-03-31,6.3,6.649603494485132,0.34960349448513206,0.055492618172243185
07134,2021-04-30,6.2,6.699374290767291,0.4993742907672907,0.0805442404463372
07135,2021-02-28,5.0,5.1701443226038055,0.17014432260380552,0.03402886452076111
07135,2021-03-31,4.7,4.871109037303706,0.1711090373037054,0.036406178149724557
07135,2021-04-30,4.4,4.45765864909609,0.057658649096089754,0.013104238430929489
07137,2021-02-28,3.9,4.028217746291061,0.12821774629106075,0.03287634520283609
07137,2021-03-31,3.8,3.9104152257828737,0.11041522578287388,0.02905663836391418
07137,2021-04-30,3.7,3.9228312852737295,0.2228312852737293,0.060224671695602514
07138,2021-02-28,5.8,5.91276151577295,0.11276151577295046,0.019441640650508702
07138,2021-03-31,5.7,5.849919693774084,0.1499196937740841,0.026301700662120016
07138,2021-04-30,5.5,5.952775748263669,0.45277574826366873,0.08232286332066704
07140,2021-02-28,4.5,4.659455237404106,0.1594552374041056,0.03543449720091236
07140,2021-03-31,4.3,4.4688393754044,0.1688393754044002,0.039264971024279116
07140,2021-04-30,4.2,4.5227855816936335,0.32278558169363336,0.07685370992705556
07141,2021-02-28,4.0,4.128066105874295,0.12806610587429468,0.03201652646857367
07141,2021-03-31,3.8,3.978570661209876,0.1785706612098763,0.04699227926575692
07141,2021-04-30,3.7,4.107228627448987,0.4072286274489869,0.11006179120242889
07143,2021-02-28,3.6,3.7091477703449542,0.10914777034495415,0.0303188250958206
07143,2021-03-31,3.5,3.613233120517005,0.11323312051700496,0.032352320147715705
07143,2021-04-30,3.4,3.80122638213841,0.4012263821384101,0.11800775945247356
07211,2021-02-28,6.6,6.7277562587288005,0.1277562587288008,0.019357008898303153
07211,2021-03-31,6.6,6.668557985160271,0.06855798516027178,0.01038757350913209
07211,2021-04-30,6.5,6.991331688147732,0.4913316881477323,0.07558949048426651
07231,2021-02-28,4.1,4.129209470221254,0.02920947022125464,0.007124261029574303
07231,2021-03-31,3.9,3.936116801841446,0.036116801841445945,0.009260718420883576
07231,2021-04-30,3.8,3.792967237685223,0.007032762314776786,0.0018507269249412595
07232,2021-02-28,3.3,3.4328248081393906,0.1328248081393908,0.040249941860421454
07232,2021-03-31,3.2,3.243022054215316,0.04302205421531591,0.013444391942286221
07232,2021-04-30,3.1,3.2721934698941277,0.17219346989412765,0.05554628061100892
07233,2021-02-28,4.2,4.289018345954459,0.08901834595445912,0.021194844274871217
07233,2021-03-31,3.9,4.243069331626022,0.34306933162602204,0.0879664952887236
07233,2021-04-30,3.7,4.220326730778965,0.5203267307789652,0.14062884615647708
07235,2021-02-28,3.3,3.2664768835029605,0.03352311649703932,0.010158520150617975
07235,2021-03-31,3.2,3.2283296551051923,0.028329655105192142,0.008853017220372544
07235,2021-04-30,3.2,3.26515180204037,0.06515180204036986,0.02035993813761558
07311,2021-02-28,8.6,8.85800484741005,0.25800484741005114,0.03000056365233153
07311,2021-03-31,8.5,8.790484679758162,0.29048467975816195,0.03417466820684258
07311,2021-04-30,8.6,9.020768425623473,0.42076842562347316,0.04892656111900851
07312,2021-02-28,9.7,9.682867466068627,0.01713253393137215,0.0017662406114816653
07312,2021-03-31,9.6,9.627277648644691,0.02727764864469151,0.0028414217338220324
07312,2021-04-30,9.4,9.839617279365724,0.4396172793657236,0.046767795677204634
07313,2021-02-28,6.2,6.071530573770195,0.12846942622980517,0.020720875198355672
07313,2021-03-31,5.9,5.987369666512135,0.08736966651213507,0.014808418052904249
07313,2021-04-30,5.8,6.097926855203033,0.2979268552030332,0.05136669917293676
07314,2021-02-28,10.2,10.315171637541496,0.11517163754149706,0.011291337013872261
07314,2021-03-31,10.1,10.249581155786316,0.1495811557863167,0.014810015424387793
07314,2021-04-30,10.0,10.608025101053023,0.6080251010530233,0.06080251010530233
07315,2021-02-28,6.3,6.332773376910529,0.03277337691052917,0.005202123319131615
07315,2021-03-31,6.2,6.314820109302924,0.11482010930292397,0.018519372468213544
07315,2021-04-30,6.1,6.630458246745957,0.5304582467459573,0.0869603683190094
07316,2021-02-28,6.5,6.471531017429358,0.0284689825706419,0.004379843472406446
07316,2021-03-31,6.4,6.393535970386742,0.006464029613258759,0.0010100046270716811
07316,2021-04-30,6.3,6.538182637334106,0.2381826373341065,0.03780676783081056
07317,2021-02-28,12.1,12.063472638215714,0.03652736178428562,0.0030187902301062495
07317,2021-03-31,11.9,11.937671757814089,0.03767175781408838,0.0031656939339570066
07317,2021-04-30,11.9,12.107593825767603,0.20759382576760288,0.017444859308201922
07318,2021-02-28,6.9,6.962800452903069,0.06280045290306902,0.009101514913488262
07318,2021-03-31,6.9,6.914151078969036,0.01415107896903578,0.0020508810100051855
07318,2021-04-30,6.9,7.058335881114636,0.1583358811146356,0.022947229147048637
07319,2021-02-28,9.2,9.129626437691888,0.0703735623081112,0.0076493002508816535
07319,2021-03-31,8.9,9.122545377041002,0.2225453770410013,0.02500509854393273
07319,2021-04-30,8.7,9.481696222879384,0.7816962228793845,0.08985014056084879
07320,2021-02-28,7.3,7.275190197476571,0.02480980252342846,0.003398603085401159
07320,2021-03-31,7.0,7.074687684530763,0.07468768453076269,0.010669669218680384
07320,2021-04-30,6.7,7.198095061913868,0.498095061913868,0.07434254655430865
07331,2021-02-28,5.0,4.9148319948747865,0.0851680051252135,0.0170336010250427
07331,2021-03-31,4.8,4.864214266882289,0.06421426688228937,0.01337797226714362
07331,2021-04-30,4.7,5.020724489611467,0.32072448961146716,0.0682392531088228
07332,2021-02-28,4.7,4.745455479757109,0.045455479757109174,0.009671378671725355
07332,2021-03-31,4.6,4.648253449072384,0.04825344907238449,0.010489880233127065
07332,2021-04-30,4.5,4.721569810169996,0.22156981016999566,0.04923773559333237
07333,2021-02-28,6.2,6.366411707634123,0.16641170763412294,0.0268405980055037
07333,2021-03-31,6.0,6.363481961023955,0.3634819610239548,0.0605803268373258
07333,2021-04-30,5.9,6.477762893224774,0.577762893224774,0.0979259141058939
07334,2021-02-28,4.7,4.965959565663918,0.265959565663918,0.05658714163062085
07334,2021-03-31,4.5,4.916635962646861,0.4166359626468612,0.09258576947708026
07334,2021-04-30,4.4,5.015305115640474,0.6153051156404734,0.13984207173647123
07335,2021-02-28,5.7,5.668072164993848,0.03192783500615182,0.005601374562482775
07335,2021-03-31,5.6,5.57039109730388,0.029608902696119266,0.005287304052878441
07335,2021-04-30,5.5,5.683340079971038,0.18334007997103807,0.0333345599947342
07336,2021-02-28,5.1,5.008610868314378,0.0913891316856219,0.017919437585416063
07336,2021-03-31,4.9,4.941564430026946,0.041564430026945764,0.008482536740193013
07336,2021-04-30,4.7,4.992141682895241,0.2921416828952408,0.062157804871327826
07337,2021-02-28,4.8,4.734815073343776,0.06518492665622411,0.013580193053380023
07337,2021-03-31,4.6,4.682882330458029,0.08288233045802951,0.01801789792565859
07337,2021-04-30,4.5,4.780277711103178,0.280277711103178,0.06228393580070622
07338,2021-02-28,4.6,4.636249065405803,0.036249065405803194,0.007880231609957216
07338,2021-03-31,4.5,4.600371924278789,0.1003719242787886,0.022304872061953022
07338,2021-04-30,4.5,4.671998644404479,0.17199864440447943,0.03822192097877321
07339,2021-02-28,4.5,4.541389816709374,0.041389816709373584,0.009197737046527463
07339,2021-03-31,4.3,4.502280450251921,0.2022804502519211,0.04704196517486537
07339,2021-04-30,4.3,4.627419641770147,0.32741964177014715,0.07614410273724352
07340,2021-02-28,4.3,4.423451560308784,0.12345156030878446,0.02870966518808941
07340,2021-03-31,4.2,4.283962016825767,0.0839620168257671,0.0199909563870874
07340,2021-04-30,4.1,4.326738042125784,0.22673804212578474,0.055301961494093846
08111,2021-02-28,5.6,5.536865201463359,0.06313479853664106,0.011274071167257333
08111,2021-03-31,5.5,5.514665538189571,0.014665538189571059,0.0026664614890129197
08111,2021-04-30,5.4,5.700228997258394,0.3002289972583938,0.05559796245525811
08115,2021-02-28,4.1,4.031667174678549,0.06833282532145102,0.01666654276132952
08115,2021-03-31,4.0,3.910185554924176,0.08981444507582381,0.022453611268955953
08115,2021-04-30,3.8,4.10180558125563,0.3018055812556302,0.07942252138306058
08116,2021-02-28,4.4,4.436712606744321,0.036712606744321086,0.008343774260072974
08116,2021-03-31,4.3,4.461360263126639,0.16136026312663887,0.03752564258759044
08116,2021-04-30,4.2,4.656265487422091,0.4562654874220904,0.10863463986240247
08117,2021-02-28,4.9,5.10636666045948,0.20636666045948004,0.042115644991730615
08117,2021-03-31,4.8,5.187136207937412,0.3871362079374121,0.08065337665362753
08117,2021-04-30,4.8,5.34763133435385,0.5476313343538504,0.11408986132371883
08118,2021-02-28,3.7,3.749563107177957,0.049563107177956756,0.013395434372420745
08118,2021-03-31,3.7,3.673862868398951,0.026137131601049024,0.007064089621905141
08118,2021-04-30,3.6,3.79774855019765,0.19774855019764992,0.05493015283268053
08119,2021-02-28,4.6,4.754061370582,0.1540613705820002,0.03349160230043483
08119,2021-03-31,4.5,4.72061796368348,0.2206179636834804,0.04902621415188454
08119,2021-04-30,4.4,4.943350922350927,0.5433509223509265,0.12348884598884692
08121,2021-02-28,6.4,6.436083617030047,0.036083617030046256,0.005638065160944727
08121,2021-03-31,6.4,6.428417164047429,0.028417164047428223,0.00444018188241066
08121,2021-04-30,6.1,6.60333009234089,0.5033300923408905,0.08251312989194927
08125,2021-02-28,4.0,3.9373935605469264,0.06260643945307365,0.015651609863268412
08125,2021-03-31,3.8,3.914997364009215,0.11499736400921501,0.03026246421295132
08125,2021-04-30,3.7,4.011849444104323,0.3118494441043227,0.08428363354170883
08126,2021-02-28,3.5,3.5439215478278303,0.04392154782783031,0.012549013665094375
08126,2021-03-31,3.3,3.531718909316479,0.23171890931647932,0.07021785130802403
08126,2021-04-30,3.1,3.605532009688305,0.5055320096883049,0.16307484183493706
08127,2021-02-28,3.6,3.699228295772019,0.09922829577201897,0.027563415492227492
08127,2021-03-31,3.5,3.647063744240063,0.14706374424006308,0.042018212640018024
08127,2021-04-30,3.4,3.7199591134540255,0.3199591134540256,0.09410562160412518
08128,2021-02-28,3.8,3.960278966228884,0.16027896622888438,0.042178675323390626
08128,2021-03-31,3.7,3.91004423120368,0.21004423120367965,0.056768711136129635
08128,2021-04-30,3.6,3.9568334462246746,0.3568334462246745,0.09912040172907624
08135,2021-02-28,5.1,5.3409336713156055,0.24093367131560584,0.04724189633639331
08135,2021-03-31,4.8,5.35785714865119,0.5578571486511903,0.11622023930233132
08135,2021-04-30,4.6,5.475695160286183,0.8756951602861838,0.19036851310569214
08136,2021-02-28,3.8,3.966066536127761,0.16606653612776112,0.04370172003362135
08136,2021-03-31,3.6,3.970768387155213,0.37076838715521276,0.10299121865422577
08136,2021-04-30,3.5,4.0327552369575725,0.5327552369575725,0.15221578198787786
08211,2021-02-28,6.2,6.496459605286675,0.2964596052866746,0.04781606536881848
08211,2021-03-31,6.1,6.390039324032242,0.2900393240322421,0.047547430169220015
08211,2021-04-30,5.8,6.592276234461421,0.7922762344614211,0.13659935076921054
08212,2021-02-28,5.2,5.246807031981224,0.046807031981224156,0.009001352304081568
08212,2021-03-31,5.1,5.219544010230923,0.11954401023092309,0.023440002006063353
08212,2021-04-30,5.1,5.482671416766978,0.38267141676697847,0.0750336111307801
08215,2021-02-28,3.8,3.91109169744495,0.11109169744495029,0.02923465722235534
08215,2021-03-31,3.8,3.885909925365932,0.08590992536593234,0.022607875096297986
08215,2021-04-30,3.6,4.105863234694415,0.5058632346944152,0.1405175651928931
08216,2021-02-28,4.2,4.237646269483404,0.037646269483404105,0.008963397496048596
08216,2021-03-31,4.0,4.156653114388806,0.15665311438880636,0.03916327859720159
08216,2021-04-30,3.9,4.195457516700786,0.29545751670078646,0.07575833761558627
08221,2021-02-28,5.3,5.4564194125723136,0.15641941257231373,0.02951309671175731
08221,2021-03-31,5.2,5.453793057227225,0.25379305722722467,0.048806357159081666
08221,2021-04-30,5.2,5.722001946727287,0.5220019467272872,0.10038498975524753
08222,2021-02-28,7.7,7.698023211544887,0.0019767884551136206,0.0002567257733913793
08222,2021-03-31,7.6,7.6423781048118755,0.04237810481187587,0.005576066422615247
08222,2021-04-30,7.6,8.039926939487412,0.4399269394874121,0.057885123616764754
08225,2021-02-28,4.1,4.165652347661704,0.06565234766170391,0.01601276772236681
08225,2021-03-31,4.0,4.081362107453579,0.08136210745357886,0.020340526863394714
08225,2021-04-30,3.9,4.083665105007981,0.18366510500798094,0.04709361666871306
08226,2021-02-28,4.7,4.720140983190928,0.020140983190927386,0.004285315572537742
08226,2021-03-31,4.5,4.647674088953055,0.147674088953055,0.03281646421179
08226,2021-04-30,4.4,4.872671355910226,0.4726713559102258,0.10742530816141495
08231,2021-02-28,7.6,7.679785033602725,0.07978503360272526,0.010498030737200693
08231,2021-03-31,7.5,7.676531112112634,0.17653111211263361,0.023537481615017817
08231,2021-04-30,7.4,7.802133915719369,0.40213391571936885,0.05434242104315795
08235,2021-02-28,4.0,4.123603365905142,0.12360336590514187,0.030900841476285468
08235,2021-03-31,3.9,4.102901291450284,0.20290129145028368,0.052025972166739404
08235,2021-04-30,3.9,4.234782799663809,0.3347827996638091,0.08584174350354079
08236,2021-02-28,3.7,3.714824978640259,0.014824978640259001,0.004006750983853784
08236,2021-03-31,3.6,3.700675698394853,0.10067569839485291,0.02796547177634803
08236,2021-04-30,3.5,3.8472887075379383,0.3472887075379383,0.0992253450108395
08237,2021-02-28,4.1,4.134430057095887,0.034430057095887534,0.008397574901435985
08237,2021-03-31,3.9,4.053157308008643,0.15315730800864324,0.03927110461760083
08237,2021-04-30,3.7,4.121625777535392,0.4216257775353922,0.11395291284740329
08311,2021-02-28,6.0,5.967276429299107,0.0327235707008926,0.005453928450148767
08311,2021-03-31,5.8,6.034544733090138,0.23454473309013846,0.040438747084506635
08311,2021-04-30,5.8,6.311156685744819,0.5111566857448189,0.08813046305945153
08315,2021-02-28,3.6,3.641821682299893,0.04182168229989269,0.011617133972192415
08315,2021-03-31,3.5,3.590932087131484,0.09093208713148382,0.02598059632328109
08315,2021-04-30,3.3,3.692692928540046,0.392692928540046,0.11899785713334728
08316,2021-02-28,3.6,3.543346300027258,0.05665369997274228,0.015737138881317298
08316,2021-03-31,3.5,3.5098584016818397,0.009858401681839712,0.0028166861948113464
08316,2021-04-30,3.3,3.554784565481323,0.254784565481323,0.0772074440852494
08317,2021-02-28,4.0,4.240679959633327,0.24067995963332667,0.06016998990833167
08317,2021-03-31,3.9,4.167514246235906,0.26751424623590614,0.06859339647074517
08317,2021-04-30,3.8,4.179241592100358,0.37924159210035846,0.09980041897377855
08325,2021-02-28,3.5,3.64187622951142,0.14187622951141998,0.04053606557469142
08325,2021-03-31,3.2,3.557069507088052,0.35706950708805163,0.11158422096501613
08325,2021-04-30,3.1,3.6681529182560806,0.5681529182560805,0.18327513492131628
08326,2021-02-28,4.6,4.734639015514421,0.1346390155144217,0.02926935119878733
08326,2021-03-31,4.6,4.678573123408822,0.07857312340882228,0.017081113784526585
08326,2021-04-30,4.4,4.84278215615298,0.44278215615297967,0.10063230821658628
08327,2021-02-28,4.0,4.171766717501475,0.17176671750147499,0.042941679375368746
08327,2021-03-31,4.0,4.190050930366902,0.19005093036690202,0.047512732591725504
08327,2021-04-30,3.8,4.274063639922597,0.4740636399225968,0.12475358945331495
08335,2021-02-28,4.7,4.674260178318129,0.02573982168187161,0.005476557804653534
08335,2021-03-31,4.5,4.54331175757357,0.0433117575735702,0.009624835016348933
08335,2021-04-30,4.3,4.611891829677668,0.31189182967766804,0.07253298364596932
08336,2021-02-28,5.1,5.271993844076713,0.17199384407671303,0.033724283152296676
08336,2021-03-31,5.1,5.248683685568402,0.14868368556840217,0.029153663836941603
08336,2021-04-30,5.0,5.399972401872095,0.3999724018720947,0.07999448037441895
08337,2021-02-28,4.5,4.533145565023469,0.033145565023469103,0.007365681116326467
08337,2021-03-31,4.3,4.463583683742914,0.16358368374291388,0.038042717149514856
08337,2021-04-30,4.2,4.561895603267742,0.36189560326774206,0.08616561982565286
08415,2021-02-28,4.6,4.595333824644533,0.004666175355466429,0.001014385946840528
08415,2021-03-31,4.5,4.638769920319111,0.13876992031911062,0.030837760070913472
08415,2021-04-30,4.4,4.773803241477367,0.37380324147736665,0.08495528215394696
08416,2021-02-28,3.4,3.515667326990648,0.11566732699064808,0.03401980205607297
08416,2021-03-31,3.3,3.4682051878942963,0.1682051878942965,0.05097126905887773
08416,2021-04-30,3.3,3.5896629975180128,0.28966299751801294,0.08777666591454938
08417,2021-02-28,4.3,4.411042798222948,0.11104279822294849,0.025823906563476395
08417,2021-03-31,4.1,4.427232879024313,0.3272328790243133,0.07981289732300326
08417,2021-04-30,4.0,4.443323556336362,0.4433235563363622,0.11083088908409056
08421,2021-02-28,4.5,4.517447121575856,0.017447121575855817,0.0038771381279679596
08421,2021-03-31,4.4,4.494027172158973,0.09402717215897294,0.02136981185431203
08421,2021-04-30,4.3,4.595427461720816,0.29542746172081635,0.06870406086530613
08425,2021-02-28,3.3,3.4106391881092315,0.11063918810923168,0.033527026699767176
08425,2021-03-31,3.1,3.4180136261527325,0.31801362615273243,0.10258504069442981
08425,2021-04-30,3.0,3.471692143426432,0.47169214342643206,0.15723071447547735
08426,2021-02-28,2.8,2.9000169837111938,0.10001698371119394,0.03572035132542641
08426,2021-03-31,2.6,2.8490559067792907,0.24905590677929057,0.09579073337665021
08426,2021-04-30,2.6,2.9223400940829016,0.32234009408290154,0.12397695926265444
08435,2021-02-28,3.5,3.790906168948453,0.2909061689484531,0.0831160482709866
08435,2021-03-31,3.3,3.646896190846316,0.3468961908463162,0.10512005783221703
08435,2021-04-30,3.2,3.5434214560635624,0.3434214560635622,0.1073192050198632
08436,2021-02-28,3.4,3.5037672166218,0.1037672166218,0.03051976959464706
08436,2021-03-31,3.2,3.4575845089493806,0.25758450894938045,0.08049515904668139
08436,2021-04-30,3.1,3.512755966385426,0.4127559663854261,0.13314708593078262
08437,2021-02-28,3.8,3.888317224277722,0.08831722427772215,0.02324137480992688
08437,2021-03-31,3.6,3.819929019053693,0.2199290190536929,0.061091394181581354
08437,2021-04-30,3.6,3.864527112550789,0.26452711255078887,0.07347975348633023
09161,2021-02-28,4.2,4.314120974947372,0.1141209749473715,0.02717166070175512
09161,2021-03-31,4.1,4.323818167786828,0.2238181677868285,0.05458979702117769
09161,2021-04-30,3.9,4.519393297423558,0.6193932974235579,0.15881879421116868
09162,2021-02-28,5.3,5.39805633110983,0.09805633110982992,0.018501194549024515
09162,2021-03-31,5.2,5.460967496031902,0.2609674960319017,0.05018605692921187
09162,2021-04-30,5.1,5.72369305484403,0.62369305484403,0.1222927558517706
09163,2021-02-28,5.6,5.856145765481379,0.2561457654813797,0.04574031526453209
09163,2021-03-31,5.2,5.771691519620968,0.571691519620968,0.10994067685018614
09163,2021-04-30,5.1,6.0160003549678,0.9160003549678004,0.1796079127387844
09171,2021-02-28,4.0,4.102707165012262,0.10270716501226218,0.025676791253065545
09171,2021-03-31,3.6,3.85741235126247,0.25741235126246975,0.0715034309062416
09171,2021-04-30,3.3,3.7277353822542008,0.42773538225420094,0.129616782501273
09172,2021-02-28,5.7,5.839409072407465,0.13940907240746458,0.024457732001309577
09172,2021-03-31,5.3,5.559102081604249,0.2591020816042491,0.048887185208348886
09172,2021-04-30,4.6,5.401743377305814,0.8017433773058142,0.17429203854474223
09173,2021-02-28,3.5,3.492256573784524,0.007743426215475857,0.002212407490135959
09173,2021-03-31,3.3,3.35549742072918,0.05549742072918029,0.016817400220963726
09173,2021-04-30,3.0,3.3441711631546944,0.3441711631546944,0.11472372105156481
09174,2021-02-28,3.2,3.42111785210777,0.22111785210776969,0.06909932878367803
09174,2021-03-31,3.0,3.371278880174857,0.3712788801748572,0.1237596267249524
09174,2021-04-30,2.8,3.414717409106966,0.6147174091069663,0.21954193182391654
09175,2021-02-28,2.8,2.9994240974670183,0.1994240974670185,0.07122289195250661
09175,2021-03-31,2.6,2.9321671744731157,0.3321671744731156,0.12775660556658291
09175,2021-04-30,2.5,2.94019095649328,0.44019095649328,0.176076382597312
09176,2021-02-28,2.3,2.310287386067607,0.010287386067607152,0.0044727765511335445
09176,2021-03-31,2.2,2.2713288346612592,0.07132883466125906,0.03242219757329957
09176,2021-04-30,2.1,2.311657466120215,0.21165746612021508,0.10078926958105479
